"Time","Source","Destination","Protocol","Length","Type","Source_Port","Desc_Port","Time_shift","Stream_index","InterfaceId","Time_from_previous","Flags","FlagsTCP","Attack"
"430.361342","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008442000","0x0000","11x0","1"
"431.327624","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.966282000","0x0000","11x0","1"
"431.335311","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.007687000","0x0000","11x0","1"
"431.336543","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.001232000","0x0000","11x0","1"
"431.343765","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.007222000","0x0000","11x0","1"
"431.361098","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.017333000","0x0000","11x0","1"
"432.328586","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.967488000","0x0000","11x0","1"
"432.337384","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008798000","0x0000","11x0","1"
"432.346548","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.009164000","0x0000","11x0","1"
"432.352866","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.006318000","0x0000","11x0","1"
"432.380938","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.028072000","0x0000","11x0","1"
"433.329405","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.336796000","0x0000","11x0","1"
"433.345719","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.016314000","0x0000","11x0","1"
"433.352488","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.006769000","0x0000","11x0","1"
"433.359428","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.006940000","0x0000","11x0","1"
"433.376044","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.016616000","0x0000","11x0","1"
"434.331591","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.955547000","0x0000","11x0","1"
"434.347842","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.016251000","0x0000","11x0","1"
"434.348228","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000386000","0x0000","11x0","1"
"434.350911","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002683000","0x0000","11x0","1"
